Date, Open, High, Low, Close, Volume
12/31/24, 143.76, 144.67, 143.3098, 144.62, 5811401
12/30/24, 144.84, 144.88, 142.95, 143.34, 6268692
12/27/24, 144.87, 146.60, 144.68, 145.05, 5588306
12/26/24, 145.51, 146.37, 145.09, 145.58, 4656981
12/24/24, 145.00, 145.85, 144.3325, 145.85, 3164071
12/23/24, 144.63, 145.33, 143.45, 145.27, 8720824
12/20/24, 143.05, 145.47, 142.75, 144.47, 17702760
12/19/24, 144.14, 145.22, 143.37, 143.58, 9516653
12/18/24, 145.678, 146.74, 144.67, 144.75, 9336094
12/17/24, 143.84, 146.66, 143.71, 146.41, 10342960
12/16/24, 146.73, 147.25, 143.52, 143.85, 8732378
12/13/24, 145.66, 146.93, 145.04, 146.62, 8324900
12/12/24, 147.20, 147.77, 146.01, 146.24, 6176269
12/11/24, 148.50, 148.50, 146.37, 146.64, 13446660
12/10/24, 149.93, 150.83, 148.33, 149.23, 9398671
12/09/24, 149.29, 150.89, 148.44, 149.60, 8410303
12/06/24, 149.39, 150.05, 148.38, 149.31, 8389611
12/05/24, 150.00, 150.38, 148.95, 149.52, 7898098
12/04/24, 151.29, 151.56, 149.75, 150.47, 10333110
12/03/24, 154.80, 154.80, 152.305, 152.36, 8674415
12/02/24, 154.75, 155.00, 153.9258, 154.80, 6946494
11/29/24, 154.89, 155.67, 154.169, 155.01, 5687821
11/27/24, 154.63, 156.63, 154.60, 155.40, 4140444
11/26/24, 155.16, 155.25, 153.16, 154.52, 5683499
11/25/24, 155.17, 157.035, 155.14, 155.78, 12256240
11/22/24, 155.90, 157.115, 154.11, 155.17, 8265961
11/21/24, 153.62, 156.06, 152.81, 155.50, 10141060
11/20/24, 153.03, 153.25, 151.81, 153.11, 9061274
11/19/24, 153.945, 153.99, 152.05, 153.00, 8233678
11/18/24, 152.59, 155.33, 152.33, 154.77, 7514177
11/15/24, 150.90, 154.43, 150.90, 154.00, 11328520
11/14/24, 153.18, 153.5918, 150.76, 151.87, 7716385
11/13/24, 152.50, 153.51, 151.4245, 153.24, 7162233
11/12/24, 154.53, 155.04, 152.37, 152.64, 7181408
11/11/24, 155.62, 157.58, 154.91, 155.04, 7146759
11/08/24, 157.00, 157.08, 155.41, 155.47, 8926134
11/07/24, 158.47, 158.75, 156.51, 156.73, 7522812
11/06/24, 159.90, 160.85, 157.355, 157.88, 8926601
11/05/24, 157.67, 158.59, 156.35, 158.35, 6547074
11/04/24, 159.70, 160.28, 158.07, 158.24, 4644011
11/01/24, 160.58, 161.06, 159.88, 160.13, 5256652
10/31/24, 159.99, 160.87, 159.46, 159.86, 8613860
10/30/24, 159.45, 161.28, 159.0302, 160.61, 5820530
10/29/24, 161.46, 162.17, 160.06, 160.09, 5216879
10/28/24, 161.13, 161.97, 161.00, 161.60, 4842653
10/25/24, 163.68, 163.92, 160.61, 160.88, 6400449
10/24/24, 165.00, 165.51, 163.34, 163.67, 5386525
10/23/24, 162.82, 166.00, 162.42, 165.86, 7442026
10/22/24, 162.32, 163.73, 161.90, 163.45, 5680612
10/21/24, 165.10, 165.25, 162.31, 162.83, 6082736
10/18/24, 164.89, 165.2896, 163.93, 165.12, 5908012
10/17/24, 164.26, 165.00, 163.63, 164.47, 4798238
10/16/24, 164.00, 164.99, 162.64, 164.28, 5982291
10/15/24, 160.00, 166.75, 159.00, 164.10, 10547970
10/14/24, 161.40, 162.14, 160.90, 161.60, 5963961
10/11/24, 162.18, 162.66, 161.20, 161.46, 5253459
10/10/24, 161.36, 161.39, 159.995, 160.51, 4793889
10/09/24, 159.92, 161.215, 159.51, 160.65, 6047269
10/08/24, 159.49, 160.245, 158.95, 159.69, 4766250
10/07/24, 160.25, 160.86, 159.22, 159.53, 4265971
10/04/24, 159.63, 160.50, 158.775, 160.29, 5331694
10/03/24, 160.78, 161.44, 160.22, 160.50, 4791223
10/02/24, 161.51, 162.12, 160.65, 161.17, 4684472
10/01/24, 162.43, 162.75, 161.18, 161.99, 4408019
09/30/24, 161.57, 162.18, 160.68, 162.06, 6010407
09/27/24, 162.00, 163.43, 161.34, 161.40, 7553905
09/26/24, 160.24, 161.54, 160.02, 161.39, 6122231
09/25/24, 163.00, 163.315, 160.36, 160.60, 5420011
09/24/24, 162.79, 163.49, 161.55, 162.78, 6041561
09/23/24, 164.40, 164.50, 162.72, 163.22, 4671645
09/20/24, 164.30, 164.87, 163.55, 164.16, 11838970
09/19/24, 166.23, 166.37, 164.42, 164.82, 4956119
09/18/24, 166.63, 168.35, 165.74, 166.15, 4722765
09/17/24, 166.24, 167.72, 165.93, 167.07, 5066586
09/16/24, 166.36, 167.25, 165.78, 166.99, 5187887
09/13/24, 164.74, 165.75, 163.82, 165.52, 3693548
09/12/24, 164.20, 165.10, 162.7101, 164.64, 4541046
09/11/24, 166.79, 166.79, 164.09, 164.82, 5920165
09/10/24, 167.50, 168.46, 166.745, 167.38, 6559734
09/09/24, 164.84, 167.405, 164.47, 166.61, 7538233
09/06/24, 165.18, 165.9399, 164.12, 164.38, 6016884
09/05/24, 167.20, 167.37, 164.83, 164.99, 4600392
09/04/24, 167.81, 168.85, 166.04, 167.36, 6939132
09/03/24, 165.24, 167.81, 164.77, 167.16, 6953930
